nb_nodes,seed,algo,time
277,5,tabu,22179.0
277,6,tabu,19598.0
277,7,tabu,19070.2
277,8,tabu,19363.5
277,9,tabu,18959.7
278,0,tabu,19118.8
278,1,tabu,18951.9
278,2,tabu,23011.6
278,3,tabu,21287.6
278,4,tabu,19088.5
278,5,tabu,19498.5
278,6,tabu,19853.5
278,7,tabu,20015.1
278,8,tabu,19728.8
278,9,tabu,19539.2
279,0,tabu,19271.0
279,1,tabu,24172.8
279,2,tabu,19012.0
279,3,tabu,19311.9
279,4,tabu,19549.4
279,5,tabu,18949.3
279,6,tabu,18858.0
279,7,tabu,19732.5
279,8,tabu,20696.0
279,9,tabu,19036.3
280,0,tabu,19446.7
280,1,tabu,19475.9
280,2,tabu,20533.3
280,3,tabu,20031.6
280,4,tabu,19730.7
280,5,tabu,19722.9
280,6,tabu,19551.1
280,7,tabu,19156.0
280,8,tabu,19996.1
280,9,tabu,19909.1
281,0,tabu,19323.6
281,1,tabu,19999.1
281,2,tabu,20274.0
281,3,tabu,20089.6
281,4,tabu,19528.0
281,5,tabu,20205.6
281,6,tabu,20634.2
281,7,tabu,19355.1
281,8,tabu,24845.0
281,9,tabu,19580.8
282,0,tabu,19811.6
282,1,tabu,19729.2
282,2,tabu,20061.3
282,3,tabu,35994.3
282,4,tabu,19235.7
282,5,tabu,20108.9
282,6,tabu,20138.4
282,7,tabu,19921.7
282,8,tabu,22409.3
282,9,tabu,19204.5
283,0,tabu,20152.9
283,1,tabu,19444.5
283,2,tabu,20743.7
283,3,tabu,20617.3
283,4,tabu,19982.9
283,5,tabu,20245.6
283,6,tabu,37858.1
283,7,tabu,20002.5
283,8,tabu,20267.1
283,9,tabu,19829.0
284,0,tabu,19393.0
284,1,tabu,20216.7
284,2,tabu,20940.4
284,3,tabu,25584.5
284,4,tabu,20464.4
284,5,tabu,20526.3
284,6,tabu,20467.7
284,7,tabu,24847.2
284,8,tabu,21197.6
284,9,tabu,19786.1
285,0,tabu,19763.7
285,1,tabu,20175.7
285,2,tabu,20622.0
285,3,tabu,21456.5
285,4,tabu,21498.1
285,5,tabu,20467.1
285,6,tabu,20282.9
285,7,tabu,19274.0
285,8,tabu,21106.7
285,9,tabu,22266.0
286,0,tabu,19777.4
286,1,tabu,21430.4
286,2,tabu,20779.3
286,3,tabu,24326.6
286,4,tabu,20171.8
286,5,tabu,21302.8
286,6,tabu,20802.4
286,7,tabu,20373.7
286,8,tabu,19948.0
286,9,tabu,20656.0
287,0,tabu,20612.9
287,1,tabu,19872.4
287,2,tabu,19943.5
287,3,tabu,20337.3
287,4,tabu,20151.2
287,5,tabu,20447.2
287,6,tabu,20223.6
287,7,tabu,20753.7
287,8,tabu,20423.7
287,9,tabu,20441.1
288,0,tabu,21443.0
288,1,tabu,21192.6
288,2,tabu,20962.1
288,3,tabu,20143.8
288,4,tabu,20237.4
288,5,tabu,20973.5
288,6,tabu,21193.3
288,7,tabu,21408.6
288,8,tabu,21311.6
288,9,tabu,20404.4
289,0,tabu,21050.3
289,1,tabu,20567.6
289,2,tabu,21220.8
289,3,tabu,26465.0
289,4,tabu,21607.1
289,5,tabu,21613.0
289,6,tabu,21918.8
289,7,tabu,20940.9
289,8,tabu,21439.0
289,9,tabu,21318.6
290,0,tabu,21288.9
290,1,tabu,21136.1
290,2,tabu,20856.6
290,3,tabu,20318.6
290,4,tabu,21673.6
290,5,tabu,21566.1
290,6,tabu,22015.3
290,7,tabu,21196.5
290,8,tabu,21349.3
290,9,tabu,22198.5
291,0,tabu,21383.0
291,1,tabu,20975.7
291,2,tabu,22410.8
291,3,tabu,21683.8
291,4,tabu,24302.3
291,5,tabu,40050.4
291,6,tabu,21352.0
291,7,tabu,21330.8
291,8,tabu,21127.9
291,9,tabu,21609.6
292,0,tabu,22277.1
292,1,tabu,22029.6
292,2,tabu,21744.0
292,3,tabu,27182.1
292,4,tabu,21301.5
292,5,tabu,22618.7
292,6,tabu,22595.9
292,7,tabu,21621.5
292,8,tabu,21433.1
292,9,tabu,39410.8
293,0,tabu,21587.6
293,1,tabu,21628.8
293,2,tabu,22226.5
293,3,tabu,21246.8
293,4,tabu,22299.6
293,5,tabu,21500.5
293,6,tabu,21459.2
293,7,tabu,21935.6
293,8,tabu,21934.4
293,9,tabu,21914.4
294,0,tabu,21210.8
294,1,tabu,22503.7
294,2,tabu,22382.1
294,3,tabu,22075.9
294,4,tabu,21539.6
294,5,tabu,21286.8
294,6,tabu,21233.9
294,7,tabu,21930.3
294,8,tabu,27861.1
294,9,tabu,22774.3
295,0,tabu,25708.5
295,1,tabu,21889.5
295,2,tabu,26041.6
295,3,tabu,21823.0
295,4,tabu,25258.3
295,5,tabu,22654.6
295,6,tabu,21333.3
295,7,tabu,22344.3
295,8,tabu,22522.9
295,9,tabu,22128.4
296,0,tabu,22590.8
296,1,tabu,23393.5
296,2,tabu,21525.4
296,3,tabu,22961.2
296,4,tabu,26332.0
296,5,tabu,21711.2
296,6,tabu,25419.4
296,7,tabu,44116.8
296,8,tabu,21854.6
296,9,tabu,22713.1
297,0,tabu,22031.8
297,1,tabu,21964.7
297,2,tabu,21949.7
297,3,tabu,21660.6
297,4,tabu,22166.4
297,5,tabu,22406.4
297,6,tabu,22744.2
297,7,tabu,22961.1
297,8,tabu,21906.9
297,9,tabu,23117.6
298,0,tabu,22257.3
298,1,tabu,22861.0
298,2,tabu,22452.9
298,3,tabu,22261.5
298,4,tabu,22687.7
298,5,tabu,22945.7
298,6,tabu,23138.7
298,7,tabu,25077.1
298,8,tabu,23124.4
298,9,tabu,22282.3
299,0,tabu,42755.2
299,1,tabu,23478.1
299,2,tabu,23034.1
299,3,tabu,22621.6
299,4,tabu,22234.3
299,5,tabu,22348.6
299,6,tabu,22673.5
299,7,tabu,23029.8
299,8,tabu,23064.4
299,9,tabu,22125.8
300,0,tabu,22506.8
300,1,tabu,23669.6
300,2,tabu,22672.0
300,3,tabu,23468.9
300,4,tabu,21990.5
300,5,tabu,22820.3
300,6,tabu,22356.0
300,7,tabu,22329.8
300,8,tabu,22495.6
300,9,tabu,22828.8
301,0,tabu,21895.0
301,1,tabu,23588.1
301,2,tabu,29454.7
301,3,tabu,22523.7
301,4,tabu,23217.7
301,5,tabu,22653.0
301,6,tabu,22710.8
301,7,tabu,22123.9
301,8,tabu,23265.3
301,9,tabu,22486.6
302,0,tabu,22585.4
302,1,tabu,22912.1
302,2,tabu,22924.0
302,3,tabu,23495.8
302,4,tabu,23326.3
302,5,tabu,22440.9
302,6,tabu,22869.4
302,7,tabu,23220.6
302,8,tabu,27493.3
302,9,tabu,22326.6
303,0,tabu,23766.1
303,1,tabu,31822.3
303,2,tabu,23826.9
303,3,tabu,25576.0
303,4,tabu,23383.7
303,5,tabu,22874.9
303,6,tabu,22604.4
303,7,tabu,28124.7
303,8,tabu,22664.0
303,9,tabu,22826.5
304,0,tabu,23284.0
304,1,tabu,22708.7
304,2,tabu,22828.3
304,3,tabu,22991.5
304,4,tabu,23668.7
304,5,tabu,23292.4
304,6,tabu,23119.4
304,7,tabu,22766.0
304,8,tabu,23879.9
304,9,tabu,23279.5
305,0,tabu,22999.3
305,1,tabu,23655.0
305,2,tabu,24200.2
305,3,tabu,23343.5
305,4,tabu,22491.4
305,5,tabu,25065.4
305,6,tabu,23962.7
305,7,tabu,22820.1
305,8,tabu,24174.4
305,9,tabu,22676.5
306,0,tabu,24399.6
306,1,tabu,23460.8
306,2,tabu,23719.7
306,3,tabu,27010.0
306,4,tabu,26663.2
306,5,tabu,23906.9
306,6,tabu,22881.3
306,7,tabu,37208.2
306,8,tabu,23476.3
306,9,tabu,23913.4
307,0,tabu,23873.5
307,1,tabu,24333.5
307,2,tabu,23738.0
307,3,tabu,23472.0
307,4,tabu,23313.4
307,5,tabu,23424.7
307,6,tabu,23182.6
307,7,tabu,23062.0
307,8,tabu,24068.0
307,9,tabu,23479.3
308,0,tabu,23827.3
308,1,tabu,24708.0
308,2,tabu,27374.3
308,3,tabu,30638.5
308,4,tabu,25228.3
308,5,tabu,24226.4
308,6,tabu,23521.8
308,7,tabu,24165.8
308,8,tabu,24720.8
308,9,tabu,22780.6
309,0,tabu,24019.5
309,1,tabu,24548.4
309,2,tabu,23971.7
309,3,tabu,25780.3
309,4,tabu,23617.0
309,5,tabu,23662.9
309,6,tabu,23077.9
309,7,tabu,24363.1
309,8,tabu,24121.6
309,9,tabu,23385.3
310,0,tabu,24644.8
310,1,tabu,23658.8
310,2,tabu,24364.6
310,3,tabu,24806.5
310,4,tabu,24403.9
310,5,tabu,24196.8
310,6,tabu,23741.7
310,7,tabu,25045.0
310,8,tabu,24928.7
310,9,tabu,23861.8
311,0,tabu,24370.2
311,1,tabu,24953.5
311,2,tabu,24303.6
311,3,tabu,24559.7
311,4,tabu,24159.0
311,5,tabu,25705.1
311,6,tabu,23970.3
311,7,tabu,24376.7
311,8,tabu,27682.9
311,9,tabu,23742.7
312,0,tabu,24764.8
312,1,tabu,24948.6
312,2,tabu,23738.2
312,3,tabu,38090.6
312,4,tabu,23695.3
312,5,tabu,24997.5
312,6,tabu,25146.6
312,7,tabu,23861.8
312,8,tabu,23855.6
312,9,tabu,31509.7
313,0,tabu,24432.8
313,1,tabu,31580.5
313,2,tabu,25122.0
313,3,tabu,29968.9
313,4,tabu,24613.4
313,5,tabu,47954.8
313,6,tabu,23869.8
313,7,tabu,26417.4
313,8,tabu,24788.1
313,9,tabu,25002.7
314,0,tabu,24532.9
314,1,tabu,24217.2
314,2,tabu,23785.6
314,3,tabu,24870.3
314,4,tabu,24730.3
314,5,tabu,25284.6
314,6,tabu,25621.6
314,7,tabu,24694.6
314,8,tabu,24576.8
314,9,tabu,25426.0
315,0,tabu,24634.7
315,1,tabu,24649.5
315,2,tabu,24674.8
315,3,tabu,25035.5
315,4,tabu,24651.9
315,5,tabu,25008.6
315,6,tabu,24531.4
315,7,tabu,27189.7
315,8,tabu,30216.2
315,9,tabu,24510.5
316,0,tabu,25354.5
316,1,tabu,24908.2
316,2,tabu,25044.5
316,3,tabu,25725.4
316,4,tabu,23960.8
316,5,tabu,25456.5
316,6,tabu,24822.0
316,7,tabu,38326.0
316,8,tabu,25441.3
316,9,tabu,25130.2
317,0,tabu,24450.9
317,1,tabu,25749.8
317,2,tabu,25687.1
317,3,tabu,26611.8
317,4,tabu,25015.7
317,5,tabu,25635.0
317,6,tabu,24369.6
317,7,tabu,24581.3
317,8,tabu,25399.2
317,9,tabu,25477.4
318,0,tabu,26136.0
318,1,tabu,26029.7
318,2,tabu,26848.7
318,3,tabu,25980.1
318,4,tabu,25423.8
318,5,tabu,25389.5
318,6,tabu,24683.8
318,7,tabu,25612.6
318,8,tabu,26231.5
318,9,tabu,25714.5
319,0,tabu,42821.3
319,1,tabu,25883.5
319,2,tabu,24880.1
319,3,tabu,25269.7
319,4,tabu,25242.9
319,5,tabu,25342.2
319,6,tabu,25538.1
319,7,tabu,26157.8
319,8,tabu,27740.4
319,9,tabu,25795.0
320,0,tabu,27272.1
320,1,tabu,28202.7
320,2,tabu,34077.9
320,3,tabu,33932.1
320,4,tabu,29904.9
320,5,tabu,26725.1
320,6,tabu,27741.3
320,7,tabu,34863.2
320,8,tabu,26540.9
320,9,tabu,26433.0
321,0,tabu,25874.8
321,1,tabu,26529.3
321,2,tabu,30687.3
321,3,tabu,27250.7
321,4,tabu,26235.1
321,5,tabu,27893.7
321,6,tabu,27882.3
321,7,tabu,32701.3
321,8,tabu,27643.6
321,9,tabu,26822.5
322,0,tabu,29894.8
322,1,tabu,30381.4
322,2,tabu,39900.8
322,3,tabu,35776.1
322,4,tabu,38961.0
322,5,tabu,32925.7
322,6,tabu,28441.9
322,7,tabu,28221.6
322,8,tabu,33247.5
322,9,tabu,56039.3
323,0,tabu,26189.0
323,1,tabu,27549.1
323,2,tabu,30444.5
323,3,tabu,28368.6
323,4,tabu,28559.4
323,5,tabu,33068.0
323,6,tabu,30392.4
323,7,tabu,33172.4
323,8,tabu,27269.9
323,9,tabu,27394.9
324,0,tabu,28917.5
324,1,tabu,27174.2
324,2,tabu,26913.9
324,3,tabu,26346.9
324,4,tabu,28216.2
324,5,tabu,30125.8
324,6,tabu,26716.5
324,7,tabu,26956.2
324,8,tabu,33295.4
324,9,tabu,26240.8
325,0,tabu,26304.5
325,1,tabu,26714.3
325,2,tabu,27624.5
325,3,tabu,27390.3
325,4,tabu,26226.5
325,5,tabu,27543.0
325,6,tabu,28080.9
325,7,tabu,27689.6
325,8,tabu,26581.1
325,9,tabu,26620.5
326,0,tabu,26895.5
326,1,tabu,33289.6
326,2,tabu,28416.3
326,3,tabu,27092.2
326,4,tabu,27257.6
326,5,tabu,27539.3
326,6,tabu,27222.1
326,7,tabu,28281.0
326,8,tabu,27579.0
326,9,tabu,26836.7
327,0,tabu,26808.3
327,1,tabu,35918.9
327,2,tabu,26021.1
327,3,tabu,26894.8
327,4,tabu,28281.1
327,5,tabu,27015.9
327,6,tabu,26626.8
327,7,tabu,26471.0
327,8,tabu,27067.6
327,9,tabu,27931.0
328,0,tabu,26806.3
328,1,tabu,27813.7
328,2,tabu,28005.0
328,3,tabu,27929.1
328,4,tabu,27239.1
328,5,tabu,27233.9
328,6,tabu,34769.6
328,7,tabu,27637.2
328,8,tabu,28691.3
328,9,tabu,28187.3
329,0,tabu,27694.4
329,1,tabu,27666.1
329,2,tabu,26447.7
329,3,tabu,27954.3
329,4,tabu,27259.0
329,5,tabu,27928.0
329,6,tabu,27301.3
329,7,tabu,27711.5
329,8,tabu,28513.4
329,9,tabu,34415.0
330,0,tabu,47524.6
330,1,tabu,29846.2
330,2,tabu,27116.3
330,3,tabu,26751.2
330,4,tabu,26948.6
330,5,tabu,28304.0
330,6,tabu,27365.1
330,7,tabu,27880.4
330,8,tabu,53153.5
330,9,tabu,27631.6
331,0,tabu,54507.0
331,1,tabu,27675.1
331,2,tabu,26938.2
331,3,tabu,27430.3
331,4,tabu,27903.4
331,5,tabu,26796.9
331,6,tabu,28217.0
331,7,tabu,35131.0
331,8,tabu,31290.1
331,9,tabu,27869.9
332,0,tabu,28090.7
332,1,tabu,33030.7
332,2,tabu,31010.0
332,3,tabu,29988.9
332,4,tabu,31917.4
332,5,tabu,28884.5
332,6,tabu,29909.6
332,7,tabu,35363.9
332,8,tabu,34046.2
332,9,tabu,29346.7
333,0,tabu,29363.9
333,1,tabu,29926.1
333,2,tabu,55985.7
333,3,tabu,29410.9
333,4,tabu,29974.4
333,5,tabu,33050.1
333,6,tabu,31603.8
333,7,tabu,33696.4
333,8,tabu,47381.5
333,9,tabu,41882.6
334,0,tabu,28907.8
334,1,tabu,32298.8
334,2,tabu,30524.0
334,3,tabu,31782.0
334,4,tabu,29446.5
334,5,tabu,34378.1
334,6,tabu,37993.9
334,7,tabu,33884.2
334,8,tabu,43604.6
334,9,tabu,28905.0
335,0,tabu,38476.1
335,1,tabu,29454.0
335,2,tabu,28885.7
335,3,tabu,28070.7
335,4,tabu,28708.9
335,5,tabu,28382.8
335,6,tabu,27110.4
335,7,tabu,29223.6
335,8,tabu,27948.1
335,9,tabu,28966.1
336,0,tabu,26759.4
336,1,tabu,29348.3
336,2,tabu,27843.0
336,3,tabu,43398.6
336,4,tabu,28235.9
336,5,tabu,28105.2
336,6,tabu,27757.6
336,7,tabu,28072.0
336,8,tabu,29054.5
336,9,tabu,28829.0
337,0,tabu,27499.2
337,1,tabu,28459.1
337,2,tabu,27904.3
337,3,tabu,27360.5
337,4,tabu,38937.7
337,5,tabu,44468.6
337,6,tabu,39710.8
337,7,tabu,39037.4
337,8,tabu,51317.5
337,9,tabu,34938.8
338,0,tabu,37499.9
338,1,tabu,34800.0
338,2,tabu,32301.8
338,3,tabu,33597.3
338,4,tabu,32194.2
338,5,tabu,33738.7
338,6,tabu,46980.7
338,7,tabu,32565.4
338,8,tabu,33623.5
338,9,tabu,31883.3
339,0,tabu,32632.7
339,1,tabu,32408.8
339,2,tabu,31880.0
339,3,tabu,33027.7
339,4,tabu,32763.4
339,5,tabu,32211.2
339,6,tabu,34332.4
339,7,tabu,34634.7
339,8,tabu,33666.9
339,9,tabu,33121.7
340,0,tabu,33152.2
340,1,tabu,32133.1
340,2,tabu,35146.0
340,3,tabu,33112.3
340,4,tabu,33534.6
340,5,tabu,32573.5
340,6,tabu,32372.7
340,7,tabu,30230.9
340,8,tabu,30412.3
340,9,tabu,31261.4
341,0,tabu,29289.9
341,1,tabu,37634.2
341,2,tabu,29209.9
341,3,tabu,30731.9
341,4,tabu,30696.9
341,5,tabu,30853.4
341,6,tabu,30831.7
341,7,tabu,33938.8
341,8,tabu,30769.3
341,9,tabu,31472.8
342,0,tabu,31771.2
342,1,tabu,30809.1
342,2,tabu,30427.3
342,3,tabu,29710.1
342,4,tabu,30406.9
342,5,tabu,31150.4
342,6,tabu,31061.9
342,7,tabu,31040.6
342,8,tabu,29957.0
342,9,tabu,30768.2
343,0,tabu,30486.3
343,1,tabu,30010.1
343,2,tabu,30687.4
343,3,tabu,44377.4
343,4,tabu,31167.1
343,5,tabu,58612.7
343,6,tabu,30761.8
343,7,tabu,32709.6
343,8,tabu,35966.5
343,9,tabu,40328.9
344,0,tabu,37212.2
344,1,tabu,35564.2
344,2,tabu,36572.1
344,3,tabu,32329.7
344,4,tabu,60207.8
344,5,tabu,33547.7
344,6,tabu,34203.6
344,7,tabu,32317.4
344,8,tabu,37324.4
344,9,tabu,37273.1
345,0,tabu,41496.7
345,1,tabu,32300.3
345,2,tabu,37571.7
345,3,tabu,34790.5
345,4,tabu,37176.9
345,5,tabu,33256.8
345,6,tabu,30673.4
345,7,tabu,33224.5
345,8,tabu,32481.2
345,9,tabu,41211.6
346,0,tabu,35523.2
346,1,tabu,59466.3
346,2,tabu,30855.5
346,3,tabu,32304.3
346,4,tabu,32276.1
346,5,tabu,33684.7
346,6,tabu,31672.3
346,7,tabu,32437.0
346,8,tabu,34537.1
346,9,tabu,34212.0
347,0,tabu,32291.2
347,1,tabu,30705.3
347,2,tabu,31743.6
347,3,tabu,33194.1
347,4,tabu,32008.3
347,5,tabu,32523.1
347,6,tabu,33545.3
347,7,tabu,32352.3
347,8,tabu,32016.6
347,9,tabu,31794.4
348,0,tabu,32356.3
348,1,tabu,31615.0
348,2,tabu,32548.0
348,3,tabu,35446.8
348,4,tabu,33014.9
348,5,tabu,32324.1
348,6,tabu,30977.1
348,7,tabu,31560.0
348,8,tabu,31798.4
348,9,tabu,36151.0
349,0,tabu,66115.5
349,1,tabu,31508.6
349,2,tabu,31098.1
349,3,tabu,32905.8
349,4,tabu,32849.4
349,5,tabu,31834.9
349,6,tabu,32794.3
349,7,tabu,32965.7
349,8,tabu,40089.5
349,9,tabu,32482.9
350,0,tabu,31972.8
350,1,tabu,35793.6
350,2,tabu,31908.7
350,3,tabu,32124.6
350,4,tabu,33369.2
350,5,tabu,35381.5
350,6,tabu,62820.3
350,7,tabu,32505.0
350,8,tabu,35327.2
350,9,tabu,32708.5
351,0,tabu,32468.4
351,1,tabu,33402.0
351,2,tabu,32586.9
351,3,tabu,35386.0
351,4,tabu,39038.7
351,5,tabu,32270.0
351,6,tabu,31629.5
351,7,tabu,32188.3
351,8,tabu,36818.8
351,9,tabu,40238.5
352,0,tabu,38327.9
352,1,tabu,33674.6
352,2,tabu,33719.1
352,3,tabu,32583.1
352,4,tabu,31023.2
352,5,tabu,33279.3
352,6,tabu,35005.1
352,7,tabu,33003.4
352,8,tabu,32400.9
352,9,tabu,37417.2
353,0,tabu,39339.6
353,1,tabu,31839.7
353,2,tabu,37225.0
353,3,tabu,32796.6
353,4,tabu,32469.6
353,5,tabu,32765.9
353,6,tabu,33348.4
353,7,tabu,33981.0
353,8,tabu,34452.0
353,9,tabu,33398.9
354,0,tabu,32615.8
354,1,tabu,33764.5
354,2,tabu,33839.4
354,3,tabu,32707.3
354,4,tabu,36171.8
354,5,tabu,31758.6
354,6,tabu,34635.6
354,7,tabu,43917.6
354,8,tabu,33230.4
354,9,tabu,32222.8
355,0,tabu,38460.9
355,1,tabu,35385.9
355,2,tabu,33746.8
355,3,tabu,38454.0
355,4,tabu,34650.6
355,5,tabu,35061.4
355,6,tabu,33252.1
355,7,tabu,35089.2
355,8,tabu,39160.7
355,9,tabu,39161.6
356,0,tabu,33646.4
356,1,tabu,33824.3
356,2,tabu,35709.3
356,3,tabu,33671.7
356,4,tabu,33533.2
356,5,tabu,34523.6
356,6,tabu,32854.0
356,7,tabu,32365.4
356,8,tabu,33216.6
356,9,tabu,33512.6
357,0,tabu,35046.1
357,1,tabu,39189.2
357,2,tabu,34978.8
357,3,tabu,49276.6
357,4,tabu,33328.3
357,5,tabu,37403.3
357,6,tabu,37846.2
357,7,tabu,33767.6
357,8,tabu,32749.3
357,9,tabu,33206.5
358,0,tabu,33458.8
358,1,tabu,34013.3
358,2,tabu,33855.1
358,3,tabu,33003.5
358,4,tabu,33143.6
358,5,tabu,34318.8
358,6,tabu,33883.9
358,7,tabu,33273.4
358,8,tabu,34023.3
358,9,tabu,32519.9
359,0,tabu,33316.5
359,1,tabu,32678.1
359,2,tabu,33403.9
359,3,tabu,39013.8
359,4,tabu,33238.0
359,5,tabu,33098.2
359,6,tabu,44751.1
359,7,tabu,32470.8
359,8,tabu,34031.7
359,9,tabu,34057.5
360,0,tabu,33124.7
360,1,tabu,33727.4
360,2,tabu,32919.7
360,3,tabu,35549.9
360,4,tabu,35622.3
360,5,tabu,36357.9
360,6,tabu,33521.0
360,7,tabu,33850.8
360,8,tabu,33637.8
360,9,tabu,35357.8
361,0,tabu,35968.1
361,1,tabu,52782.9
361,2,tabu,36893.3
361,3,tabu,40906.0
361,4,tabu,33240.5
361,5,tabu,33087.4
361,6,tabu,33684.5
361,7,tabu,38493.4
361,8,tabu,35228.6
361,9,tabu,34389.6
362,0,tabu,35864.0
362,1,tabu,34354.7
362,2,tabu,34153.4
362,3,tabu,38419.6
362,4,tabu,34348.5
362,5,tabu,38664.1
362,6,tabu,40039.9
362,7,tabu,46513.4
362,8,tabu,48797.0
362,9,tabu,37412.2
363,0,tabu,35865.2
363,1,tabu,36017.4
363,2,tabu,34334.3
363,3,tabu,34366.6
363,4,tabu,63661.5
363,5,tabu,34373.9
363,6,tabu,33225.3
363,7,tabu,35354.1
363,8,tabu,34303.2
363,9,tabu,34761.4
364,0,tabu,35128.4
364,1,tabu,42535.4
364,2,tabu,36600.8
364,3,tabu,37015.5
364,4,tabu,34374.9
364,5,tabu,38413.1
364,6,tabu,34817.9
364,7,tabu,34368.6
364,8,tabu,41572.2
364,9,tabu,34991.9
365,0,tabu,34699.1
365,1,tabu,36868.0
365,2,tabu,41602.1
365,3,tabu,50418.2
365,4,tabu,48549.5
365,5,tabu,39351.9
365,6,tabu,41883.3
365,7,tabu,38598.2
365,8,tabu,41399.9
365,9,tabu,37184.8
366,0,tabu,51150.8
366,1,tabu,49716.9
366,2,tabu,45582.6
366,3,tabu,50622.7
366,4,tabu,39302.0
366,5,tabu,44378.6
366,6,tabu,40698.0
366,7,tabu,47897.4
366,8,tabu,45864.8
366,9,tabu,44114.4
367,0,tabu,43626.0
367,1,tabu,44955.3
367,2,tabu,37606.0
367,3,tabu,34752.5
367,4,tabu,34185.3
367,5,tabu,35371.2
367,6,tabu,39115.6
367,7,tabu,36202.9
367,8,tabu,35462.3
367,9,tabu,36139.0
368,0,tabu,36394.2
368,1,tabu,36602.3
368,2,tabu,36005.8
368,3,tabu,40050.0
368,4,tabu,36053.8
368,5,tabu,35313.6
368,6,tabu,34883.9
368,7,tabu,35890.0
368,8,tabu,41322.1
368,9,tabu,34989.1
369,0,tabu,38065.1
369,1,tabu,35811.3
369,2,tabu,38941.7
369,3,tabu,38147.1
369,4,tabu,44508.1
369,5,tabu,40157.7
369,6,tabu,43415.6
369,7,tabu,42915.7
369,8,tabu,36485.6
369,9,tabu,36287.8
370,0,tabu,37638.4
370,1,tabu,43798.2
370,2,tabu,38104.1
370,3,tabu,44343.1
370,4,tabu,41458.5
370,5,tabu,40289.1
370,6,tabu,41274.3
370,7,tabu,36497.5
370,8,tabu,36271.5
370,9,tabu,36333.0
371,0,tabu,43854.2
371,1,tabu,36427.9
371,2,tabu,37231.6
371,3,tabu,37177.5
371,4,tabu,36674.4
371,5,tabu,37345.3
371,6,tabu,36721.1
371,7,tabu,39291.4
371,8,tabu,37012.0
371,9,tabu,37218.9
372,0,tabu,37042.3
372,1,tabu,36810.7
372,2,tabu,36919.4
372,3,tabu,37305.7
372,4,tabu,37706.9
372,5,tabu,37013.7
372,6,tabu,36764.6
372,7,tabu,36488.3
372,8,tabu,38375.7
372,9,tabu,41910.6
373,0,tabu,35860.2
373,1,tabu,37247.1
373,2,tabu,36154.5
373,3,tabu,37162.2
373,4,tabu,35908.1
373,5,tabu,42322.9
373,6,tabu,49447.9
373,7,tabu,36563.4
373,8,tabu,36000.0
373,9,tabu,36614.9
374,0,tabu,35858.6
374,1,tabu,37089.4
374,2,tabu,76615.2
374,3,tabu,37817.3
374,4,tabu,35972.0
374,5,tabu,37602.8
374,6,tabu,37376.9
374,7,tabu,36486.1
374,8,tabu,37976.3
374,9,tabu,36861.6
375,0,tabu,36079.9
375,1,tabu,36755.6
375,2,tabu,37392.2
375,3,tabu,37755.0
375,4,tabu,37479.5
375,5,tabu,36653.7
375,6,tabu,36736.0
375,7,tabu,38147.5
375,8,tabu,37200.4
375,9,tabu,38863.4
376,0,tabu,38618.1
376,1,tabu,35616.4
376,2,tabu,56893.6
376,3,tabu,46490.3
376,4,tabu,45116.8
376,5,tabu,41401.5
376,6,tabu,42733.9
376,7,tabu,36968.3
376,8,tabu,42251.8
376,9,tabu,37635.5
377,0,tabu,46472.5
377,1,tabu,37086.4
377,2,tabu,36706.6
377,3,tabu,41472.6
377,4,tabu,41085.5
377,5,tabu,38211.4
377,6,tabu,45677.9
377,7,tabu,41006.8
377,8,tabu,60960.1
377,9,tabu,39395.9
378,0,tabu,44597.5
378,1,tabu,37847.1
378,2,tabu,44721.6
378,3,tabu,64940.9
378,4,tabu,43059.5
378,5,tabu,44625.8
378,6,tabu,47611.4
378,7,tabu,41723.2
378,8,tabu,42415.0
378,9,tabu,39026.6
379,0,tabu,70789.2
379,1,tabu,39931.6
379,2,tabu,36032.9
379,3,tabu,39132.2
379,4,tabu,47602.1
379,5,tabu,43655.5
379,6,tabu,42793.9
379,7,tabu,44047.0
379,8,tabu,43559.4
379,9,tabu,43749.9
380,0,tabu,42359.4
380,1,tabu,37691.9
380,2,tabu,45457.7
380,3,tabu,43942.1
380,4,tabu,42537.1
380,5,tabu,41617.2
380,6,tabu,38737.2
380,7,tabu,38002.1
380,8,tabu,37754.6
380,9,tabu,35611.3
381,0,tabu,38845.6
381,1,tabu,35811.8
381,2,tabu,36688.8
381,3,tabu,36954.4
381,4,tabu,35555.3
381,5,tabu,43139.8
381,6,tabu,39251.9
381,7,tabu,36427.7
381,8,tabu,37366.0
381,9,tabu,37859.3
382,0,tabu,35690.1
382,1,tabu,37323.6
382,2,tabu,36821.0
382,3,tabu,37883.9
382,4,tabu,39137.1
382,5,tabu,37318.4
382,6,tabu,36649.2
382,7,tabu,39501.8
382,8,tabu,37828.2
382,9,tabu,36902.6
383,0,tabu,35015.2
383,1,tabu,35399.0
383,2,tabu,38325.7
383,3,tabu,46937.1
383,4,tabu,38128.8
383,5,tabu,37223.7
383,6,tabu,35532.4
383,7,tabu,37595.8
383,8,tabu,37176.8
383,9,tabu,36027.8
384,0,tabu,42864.1
384,1,tabu,35924.9
384,2,tabu,35499.4
384,3,tabu,36134.6
384,4,tabu,36994.6
384,5,tabu,38743.3
384,6,tabu,36027.0
384,7,tabu,37660.1
384,8,tabu,37623.3
384,9,tabu,38335.1
